TIMESTAMP,LOAD
3312010 23:00,109.3
412010 0:00,96
412010 1:00,87.3
412010 2:00,85.2
412010 3:00,86.1
412010 4:00,89.4
412010 5:00,96.5
412010 6:00,112.7
412010 7:00,140.6
412010 8:00,143.2
412010 9:00,127.6
412010 10:00,113.3
412010 11:00,106.2
412010 12:00,103.2
412010 13:00,101.6
412010 14:00,102.1
412010 15:00,102.5
412010 16:00,102.6
412010 17:00,106.8
412010 18:00,110.5
412010 19:00,111.3
412010 20:00,114.3
412010 21:00,125.1
412010 22:00,119.8
412010 23:00,107.8
422010 0:00,94.3
422010 1:00,83.9
422010 2:00,78.6
422010 3:00,76.9
422010 4:00,77.7
422010 5:00,81.2
422010 6:00,90.7
422010 7:00,108.5
422010 8:00,117.1
422010 9:00,113.3
422010 10:00,109.1
422010 11:00,105.8
422010 12:00,103.4
422010 13:00,102.6
422010 14:00,104.3
422010 15:00,106.8
422010 16:00,110.3
422010 17:00,114.5
422010 18:00,117.7
422010 19:00,115.5
422010 20:00,116.3
422010 21:00,123.5
422010 22:00,117.6
422010 23:00,107.9
432010 0:00,96.2
432010 1:00,86
432010 2:00,79.7
432010 3:00,76.4
432010 4:00,75.4
432010 5:00,76.5
432010 6:00,80
432010 7:00,86.4
432010 8:00,95.3
432010 9:00,106.9
432010 10:00,112
432010 11:00,111.7
432010 12:00,109.6
432010 13:00,108.6
432010 14:00,108.9
432010 15:00,110.1
432010 16:00,112.8
432010 17:00,115.4
432010 18:00,117.1
432010 19:00,115.1
432010 20:00,118.8
432010 21:00,127.8
432010 22:00,121.9
432010 23:00,111.4
442010 0:00,98.9
442010 1:00,86.2
442010 2:00,78.8
442010 3:00,74.4
442010 4:00,72.4
442010 5:00,73.3
442010 6:00,77.2
442010 7:00,81.9
442010 8:00,91.5
442010 9:00,108.8
442010 10:00,117.9
442010 11:00,116.2
442010 12:00,112.8
442010 13:00,116.5
442010 14:00,120.9
442010 15:00,125.2
442010 16:00,128.2
442010 17:00,130.6
442010 18:00,130.1
442010 19:00,126.7
442010 20:00,126.4
442010 21:00,134.2
442010 22:00,125.3
442010 23:00,112.3
452010 0:00,97.6
452010 1:00,85.4
452010 2:00,79
452010 3:00,75.3
452010 4:00,73.9
452010 5:00,75.1
452010 6:00,80.2
452010 7:00,89.2
452010 8:00,95
452010 9:00,102.8
452010 10:00,111.3
452010 11:00,117.8
452010 12:00,123
452010 13:00,127.5
452010 14:00,133.6
452010 15:00,139.3
452010 16:00,144.7
452010 17:00,149.9
452010 18:00,153.3
452010 19:00,153
452010 20:00,150.2
452010 21:00,156.3
452010 22:00,143.8
452010 23:00,127.7
462010 0:00,109.9
462010 1:00,97.1
462010 2:00,88.3
462010 3:00,82.3
462010 4:00,79.7
462010 5:00,80.1
462010 6:00,84.9
462010 7:00,93.2
462010 8:00,98.8
462010 9:00,105.6
462010 10:00,112.4
462010 11:00,119.7
462010 12:00,127.3
462010 13:00,135.6
462010 14:00,143.8
462010 15:00,152.1
462010 16:00,159.7
462010 17:00,165.1
462010 18:00,168.1
462010 19:00,165.2
462010 20:00,158.5
462010 21:00,160.6
462010 22:00,147.7
462010 23:00,130.4
472010 0:00,111.6
472010 1:00,97.2
472010 2:00,88.7
472010 3:00,83.3
472010 4:00,80.9
472010 5:00,80.5
472010 6:00,85.5
472010 7:00,94.1
472010 8:00,100.8
472010 9:00,107.5
472010 10:00,115
472010 11:00,124
472010 12:00,131.2
472010 13:00,138.5
472010 14:00,146.2
472010 15:00,154.5
472010 16:00,161
472010 17:00,165.8
472010 18:00,167.8
472010 19:00,163.1
472010 20:00,155.7
472010 21:00,158.6
472010 22:00,145.6
472010 23:00,128.4
482010 0:00,110.3
482010 1:00,95.8
482010 2:00,86.8
482010 3:00,81.5
482010 4:00,79.3
482010 5:00,79.6
482010 6:00,84.2
482010 7:00,93.1
482010 8:00,100.2
482010 9:00,106.1
482010 10:00,111.8
482010 11:00,118.5
482010 12:00,125.9
482010 13:00,131.9
482010 14:00,136.4
482010 15:00,141.1
482010 16:00,144.9
482010 17:00,148.3
482010 18:00,148.8
482010 19:00,143.5
482010 20:00,140.2
482010 21:00,147
482010 22:00,138
482010 23:00,122.6
492010 0:00,106.4
492010 1:00,93.8
492010 2:00,87.2
492010 3:00,82.6
492010 4:00,80.1
492010 5:00,80.1
492010 6:00,84.4
492010 7:00,92.5
492010 8:00,97.1
492010 9:00,101.8
492010 10:00,105.4
492010 11:00,107.5
492010 12:00,107.3
492010 13:00,104.2
492010 14:00,102.1
492010 15:00,100.7
492010 16:00,100.5
492010 17:00,99.9
492010 18:00,100.9
492010 19:00,102.9
492010 20:00,105.3
492010 21:00,117.5
492010 22:00,115.3
492010 23:00,108.2
4102010 0:00,99.2
4102010 1:00,91
4102010 2:00,86.3
4102010 3:00,84.9
4102010 4:00,85.8
4102010 5:00,89.2
4102010 6:00,96.4
4102010 7:00,106.4
4102010 8:00,121.3
4102010 9:00,124.8
4102010 10:00,120.7
4102010 11:00,114.5
4102010 12:00,110
4102010 13:00,104.8
4102010 14:00,102.6
4102010 15:00,101.1
4102010 16:00,100.8
4102010 17:00,102.3
4102010 18:00,103.6
4102010 19:00,104
4102010 20:00,106.4
4102010 21:00,118
4102010 22:00,114.2
4102010 23:00,106.7
4112010 0:00,97.7
4112010 1:00,89.8
4112010 2:00,85.6
4112010 3:00,84.5
4112010 4:00,85
4112010 5:00,87.5
4112010 6:00,92.5
4112010 7:00,99.6
4112010 8:00,112.1
4112010 9:00,121.1
4112010 10:00,119.6
4112010 11:00,110.8
4112010 12:00,103.6
4112010 13:00,103.2
4112010 14:00,103.1
4112010 15:00,103.6
4112010 16:00,105.1
4112010 17:00,107.2
4112010 18:00,109
4112010 19:00,108.3
4112010 20:00,109.2
4112010 21:00,122.1
4112010 22:00,115.4
4112010 23:00,102.2
4122010 0:00,89.5
4122010 1:00,79.4
4122010 2:00,75.1
4122010 3:00,73.5
4122010 4:00,74.3
4122010 5:00,78.9
4122010 6:00,91
4122010 7:00,113.9
4122010 8:00,116.2
4122010 9:00,107.8
4122010 10:00,103.2
4122010 11:00,102.3
4122010 12:00,104
4122010 13:00,104.7
4122010 14:00,107.2
4122010 15:00,109.6
4122010 16:00,112.2
4122010 17:00,117.9
4122010 18:00,119.4
4122010 19:00,120.3
4122010 20:00,120.1
4122010 21:00,129.4
4122010 22:00,119.6
4122010 23:00,104.7
4132010 0:00,90.1
4132010 1:00,80
4132010 2:00,75.1
4132010 3:00,73.5
4132010 4:00,73.8
4132010 5:00,77.5
4132010 6:00,88.6
4132010 7:00,110.6
4132010 8:00,112.2
4132010 9:00,103.7
4132010 10:00,99.6
4132010 11:00,98.6
4132010 12:00,100.9
4132010 13:00,103.9
4132010 14:00,106.7
4132010 15:00,108.7
4132010 16:00,112
4132010 17:00,117.7
4132010 18:00,121.3
4132010 19:00,121.9
4132010 20:00,120.4
4132010 21:00,126.1
4132010 22:00,118
4132010 23:00,104.6
4142010 0:00,90.6
4142010 1:00,81.7
4142010 2:00,77.3
4142010 3:00,75.9
4142010 4:00,75.9
4142010 5:00,79.4
4142010 6:00,90.8
4142010 7:00,113
4142010 8:00,116.3
4142010 9:00,113
4142010 10:00,112.8
4142010 11:00,111.1
4142010 12:00,108.2
4142010 13:00,106
4142010 14:00,104.8
4142010 15:00,101.6
4142010 16:00,100.3
4142010 17:00,102.6
4142010 18:00,106.1
4142010 19:00,110.9
4142010 20:00,116.9
4142010 21:00,133.3
4142010 22:00,130.2
4142010 23:00,120.6
4152010 0:00,109
4152010 1:00,101.9
4152010 2:00,99.8
4152010 3:00,100.6
4152010 4:00,103.2
4152010 5:00,109.9
4152010 6:00,126.6
4152010 7:00,153.6
4152010 8:00,151.3
4152010 9:00,131.4
4152010 10:00,116.8
4152010 11:00,107.7
4152010 12:00,104.7
4152010 13:00,99.2
4152010 14:00,97.7
4152010 15:00,98.2
4152010 16:00,100.7
4152010 17:00,104.9
4152010 18:00,106.5
4152010 19:00,109.4
4152010 20:00,111.2
4152010 21:00,123.7
4152010 22:00,119.6
4152010 23:00,105.9
4162010 0:00,91.7
4162010 1:00,82.2
4162010 2:00,78.4
4162010 3:00,76.5
4162010 4:00,77.1
4162010 5:00,81
4162010 6:00,91.8
4162010 7:00,113.4
4162010 8:00,115.6
4162010 9:00,108
4162010 10:00,105.1
4162010 11:00,104.9
4162010 12:00,106.5
4162010 13:00,108.1
4162010 14:00,112.1
4162010 15:00,117.7
4162010 16:00,124
4162010 17:00,131.2
4162010 18:00,132.7
4162010 19:00,131.4
4162010 20:00,126.6
4162010 21:00,134.1
4162010 22:00,127.2
4162010 23:00,116.1
4172010 0:00,103.2
4172010 1:00,90.8
4172010 2:00,83.7
4172010 3:00,78.8
4172010 4:00,76.7
4172010 5:00,75.9
4172010 6:00,77.9
4172010 7:00,80.3
4172010 8:00,89.5
4172010 9:00,103
4172010 10:00,111.6
4172010 11:00,116.7
4172010 12:00,117.4
4172010 13:00,115.8
4172010 14:00,115.2
4172010 15:00,117.4
4172010 16:00,119.9
4172010 17:00,122.9
4172010 18:00,123.5
4172010 19:00,119.6
4172010 20:00,115.7
4172010 21:00,123.4
4172010 22:00,116.5
4172010 23:00,105.3
4182010 0:00,94
4182010 1:00,83.8
4182010 2:00,77.7
4182010 3:00,75.3
4182010 4:00,74.7
4182010 5:00,76.6
4182010 6:00,80.7
4182010 7:00,87.8
4182010 8:00,103
4182010 9:00,116.6
4182010 10:00,119
4182010 11:00,112.4
4182010 12:00,104.9
4182010 13:00,102.7
4182010 14:00,102.1
4182010 15:00,101
4182010 16:00,100.2
4182010 17:00,101.8
4182010 18:00,103.6
4182010 19:00,103.7
4182010 20:00,108.3
4182010 21:00,123.3
4182010 22:00,119.1
4182010 23:00,107.2
4192010 0:00,96.4
4192010 1:00,88.1
4192010 2:00,85.4
4192010 3:00,84.8
4192010 4:00,86.9
4192010 5:00,92.1
4192010 6:00,107.5
4192010 7:00,134.1
4192010 8:00,134.5
4192010 9:00,122.1
4192010 10:00,115
4192010 11:00,109.3
4192010 12:00,105.4
4192010 13:00,102.4
4192010 14:00,102.6
4192010 15:00,100.8
4192010 16:00,100.8
4192010 17:00,103.9
4192010 18:00,106.4
4192010 19:00,109.5
4192010 20:00,114.3
4192010 21:00,128.1
4192010 22:00,122.9
4192010 23:00,110.1
4202010 0:00,97.8
4202010 1:00,89.5
4202010 2:00,87.6
4202010 3:00,88.1
4202010 4:00,90.6
4202010 5:00,96.1
4202010 6:00,111.3
4202010 7:00,136.1
4202010 8:00,138.9
4202010 9:00,125.6
4202010 10:00,116.1
4202010 11:00,108
4202010 12:00,105.7
4202010 13:00,101.7
4202010 14:00,101.7
4202010 15:00,102.3
4202010 16:00,104.6
4202010 17:00,108.9
4202010 18:00,111.5
4202010 19:00,111.9
4202010 20:00,114.2
4202010 21:00,126.3
4202010 22:00,120.8
4202010 23:00,106.6
4212010 0:00,92.3
4212010 1:00,82.4
4212010 2:00,78.5
4212010 3:00,77.4
4212010 4:00,77.6
4212010 5:00,81.3
4212010 6:00,92.4
4212010 7:00,113.1
4212010 8:00,116.5
4212010 9:00,110.7
4212010 10:00,110.1
4212010 11:00,108.4
4212010 12:00,110.2
4212010 13:00,109.2
4212010 14:00,107
4212010 15:00,104.8
4212010 16:00,107.6
4212010 17:00,114.1
4212010 18:00,119.4
4212010 19:00,122.1
4212010 20:00,123.5
4212010 21:00,131.6
4212010 22:00,126
4212010 23:00,113.3
4222010 0:00,100.1
4222010 1:00,91.4
4222010 2:00,88.8
4222010 3:00,87.8
4222010 4:00,88.7
4222010 5:00,92.7
4222010 6:00,104.3
4222010 7:00,124.4
4222010 8:00,128.5
4222010 9:00,117.7
4222010 10:00,111.2
4222010 11:00,108.6
4222010 12:00,104.8
4222010 13:00,103.1
4222010 14:00,103.8
4222010 15:00,103.6
4222010 16:00,105.3
4222010 17:00,108
4222010 18:00,111.9
4222010 19:00,114.2
4222010 20:00,113.8
4222010 21:00,124.3
4222010 22:00,120.4
4222010 23:00,106.7
4232010 0:00,92.7
4232010 1:00,82.5
4232010 2:00,78.2
4232010 3:00,76.4
4232010 4:00,77.1
4232010 5:00,81.1
4232010 6:00,92.2
4232010 7:00,113.2
4232010 8:00,117.5
4232010 9:00,109
4232010 10:00,106.8
4232010 11:00,104.6
4232010 12:00,105.3
4232010 13:00,105.6
4232010 14:00,105.9
4232010 15:00,105.9
4232010 16:00,107.2
4232010 17:00,108.9
4232010 18:00,110.5
4232010 19:00,110
4232010 20:00,109.8
4232010 21:00,119.8
4232010 22:00,115.2
4232010 23:00,105.7
4242010 0:00,94.2
4242010 1:00,83.9
4242010 2:00,77.5
4242010 3:00,74.2
4242010 4:00,73.3
4242010 5:00,74.3
4242010 6:00,78.2
4242010 7:00,83.2
4242010 8:00,92.4
4242010 9:00,104.1
4242010 10:00,111.1
4242010 11:00,111.9
4242010 12:00,112.5
4242010 13:00,110.3
4242010 14:00,109.6
4242010 15:00,109.5
4242010 16:00,106.5
4242010 17:00,106.6
4242010 18:00,107.5
4242010 19:00,107.1
4242010 20:00,108.5
4242010 21:00,116.5
4242010 22:00,111.4
4242010 23:00,103
4252010 0:00,93.6
4252010 1:00,84.1
4252010 2:00,78.5
4252010 3:00,75.4
4252010 4:00,73.4
4252010 5:00,73
4252010 6:00,74.6
4252010 7:00,77.9
4252010 8:00,87.1
4252010 9:00,102.8
4252010 10:00,113.4
4252010 11:00,113
4252010 12:00,113
4252010 13:00,116
4252010 14:00,118.4
4252010 15:00,120.2
4252010 16:00,121.9
4252010 17:00,125.2
4252010 18:00,128.3
4252010 19:00,127.9
4252010 20:00,126.8
4252010 21:00,138.9
4252010 22:00,134.3
4252010 23:00,120.1
4262010 0:00,104
4262010 1:00,90.2
4262010 2:00,83.1
4262010 3:00,81.4
4262010 4:00,79.8
4262010 5:00,80.7
4262010 6:00,87.8
4262010 7:00,103.2
4262010 8:00,107.6
4262010 9:00,110.4
4262010 10:00,115.5
4262010 11:00,119.5
4262010 12:00,125.6
4262010 13:00,127.5
4262010 14:00,130.2
4262010 15:00,130.8
4262010 16:00,132.9
4262010 17:00,134.8
4262010 18:00,131.1
4262010 19:00,129.1
4262010 20:00,126.8
4262010 21:00,134.7
4262010 22:00,128.3
4262010 23:00,112.1
4272010 0:00,95.7
4272010 1:00,84.1
4272010 2:00,78.7
4272010 3:00,75.6
4272010 4:00,74.4
4272010 5:00,76.6
4272010 6:00,85.2
4272010 7:00,102.6
4272010 8:00,107.4
4272010 9:00,103.3
4272010 10:00,101.9
4272010 11:00,102.9
4272010 12:00,103.7
4272010 13:00,102.4
4272010 14:00,103.4
4272010 15:00,101.6
4272010 16:00,101.2
4272010 17:00,104.7
4272010 18:00,108.3
4272010 19:00,109.8
4272010 20:00,112.6
4272010 21:00,124.2
4272010 22:00,119.4
4272010 23:00,106.2
4282010 0:00,93
4282010 1:00,84.2
4282010 2:00,80.1
4282010 3:00,78.8
4282010 4:00,79.8
4282010 5:00,83.8
4282010 6:00,97.2
4282010 7:00,121
4282010 8:00,122.9
4282010 9:00,111.3
4282010 10:00,107.6
4282010 11:00,105.9
4282010 12:00,103.3
4282010 13:00,99.8
4282010 14:00,100.3
4282010 15:00,98.3
4282010 16:00,99.8
4282010 17:00,105
4282010 18:00,107.2
4282010 19:00,109.7
4282010 20:00,110
4282010 21:00,124.4
4282010 22:00,123.2
4282010 23:00,113.1
4292010 0:00,100.2
4292010 1:00,92.8
4292010 2:00,90.1
4292010 3:00,90.5
4292010 4:00,92.6
4292010 5:00,99.3
4292010 6:00,116.4
4292010 7:00,141.8
4292010 8:00,139
4292010 9:00,122.1
4292010 10:00,113.2
4292010 11:00,106.9
4292010 12:00,104.3
4292010 13:00,102.6
4292010 14:00,102.1
4292010 15:00,101.2
4292010 16:00,102.4
4292010 17:00,107
4292010 18:00,109.4
4292010 19:00,111.4
4292010 20:00,111.6
4292010 21:00,123.6
4292010 22:00,121.1
4292010 23:00,107.7
4302010 0:00,93.2
4302010 1:00,80.7
4302010 2:00,77.4
4302010 3:00,77.7
4302010 4:00,77.2
4302010 5:00,80.9
4302010 6:00,91.7
4302010 7:00,110.8
4302010 8:00,114.4
4302010 9:00,108.9
4302010 10:00,104.9
4302010 11:00,105
4302010 12:00,106.4
4302010 13:00,108.2
4302010 14:00,112.3
4302010 15:00,118.3
4302010 16:00,124.3
4302010 17:00,132.1
4302010 18:00,134.4
4302010 19:00,134.1
4302010 20:00,128.5
4302010 21:00,133
4302010 22:00,128.2
4302010 23:00,117.5
512010 0:00,104.2
512010 1:00,91.7
512010 2:00,84
512010 3:00,80
512010 4:00,78.1
512010 5:00,77.8
512010 6:00,80.9
512010 7:00,83.4
512010 8:00,94.6
512010 9:00,107.2
512010 10:00,117.3
512010 11:00,128
512010 12:00,138.4
512010 13:00,148.2
512010 14:00,155.9
512010 15:00,162.8
512010 16:00,169
512010 17:00,173.7
512010 18:00,175.4
512010 19:00,170.7
512010 20:00,162.8
512010 21:00,166.5
512010 22:00,160.3
512010 23:00,145.3
522010 0:00,128.8
522010 1:00,113.2
522010 2:00,104.2
522010 3:00,98.4
522010 4:00,94.6
522010 5:00,92.6
522010 6:00,93.6
522010 7:00,94.1
522010 8:00,107.4
522010 9:00,126.8
522010 10:00,145.1
522010 11:00,156.7
522010 12:00,167
522010 13:00,178.8
522010 14:00,188.5
522010 15:00,195.6
522010 16:00,199.8
522010 17:00,204.4
522010 18:00,205.8
522010 19:00,201
522010 20:00,192.5
522010 21:00,194.5
522010 22:00,184.8
522010 23:00,161.5
532010 0:00,138
532010 1:00,118.9
532010 2:00,108.5
532010 3:00,102
532010 4:00,99
532010 5:00,99
532010 6:00,105.4
532010 7:00,119.3
532010 8:00,127.4
532010 9:00,131
532010 10:00,137
532010 11:00,148.1
532010 12:00,159.5
532010 13:00,162.4
532010 14:00,165.1
532010 15:00,165.9
532010 16:00,164.7
532010 17:00,165.2
532010 18:00,165.8
532010 19:00,166.8
532010 20:00,162.8
532010 21:00,170.1
532010 22:00,162.8
532010 23:00,144.5
542010 0:00,126.3
542010 1:00,112.5
542010 2:00,104.7
542010 3:00,100.4
542010 4:00,97.6
542010 5:00,98
542010 6:00,105.3
542010 7:00,120.1
542010 8:00,124.8
542010 9:00,121
542010 10:00,122.7
542010 11:00,126.9
542010 12:00,131.2
542010 13:00,135.6
542010 14:00,138.7
542010 15:00,140.1
542010 16:00,138.2
542010 17:00,140.5
542010 18:00,142.9
542010 19:00,144.2
542010 20:00,142.7
542010 21:00,148
542010 22:00,142.6
542010 23:00,124.5
552010 0:00,105.5
552010 1:00,91.9
552010 2:00,85.1
552010 3:00,81.9
552010 4:00,80.1
552010 5:00,81.5
552010 6:00,89
552010 7:00,102.5
552010 8:00,110.8
552010 9:00,112
552010 10:00,116
552010 11:00,125.2
552010 12:00,135
552010 13:00,146.7
552010 14:00,158.6
552010 15:00,166.9
552010 16:00,174.9
552010 17:00,181.2
552010 18:00,183.5
552010 19:00,179.4
552010 20:00,166.2
552010 21:00,165.5
552010 22:00,157
552010 23:00,136.9
562010 0:00,115.8
562010 1:00,100.4
562010 2:00,91.9
562010 3:00,87.4
562010 4:00,85.8
562010 5:00,85.9
562010 6:00,93.3
562010 7:00,108.5
562010 8:00,117.3
562010 9:00,118.5
562010 10:00,127.4
562010 11:00,139.8
562010 12:00,154.2
562010 13:00,166.5
562010 14:00,178.5
562010 15:00,188.8
562010 16:00,196.3
562010 17:00,202.9
562010 18:00,204.1
562010 19:00,199.4
562010 20:00,186.7
562010 21:00,184.4
562010 22:00,173.3
562010 23:00,151
572010 0:00,128.8
572010 1:00,111
572010 2:00,100.7
572010 3:00,93.2
572010 4:00,88.5
572010 5:00,87.3
572010 6:00,92.2
572010 7:00,105.4
572010 8:00,113.9
572010 9:00,117.4
572010 10:00,123.1
572010 11:00,129.7
572010 12:00,136.5
572010 13:00,145.1
572010 14:00,153
572010 15:00,162.6
572010 16:00,171.4
572010 17:00,177.5
572010 18:00,178.3
572010 19:00,173
572010 20:00,159.6
572010 21:00,157.4
572010 22:00,151.9
572010 23:00,138.2
582010 0:00,123
582010 1:00,108.9
582010 2:00,100.2
582010 3:00,94.8
582010 4:00,91.2
582010 5:00,90.6
582010 6:00,93.1
582010 7:00,95.9
582010 8:00,111.8
582010 9:00,133.3
582010 10:00,150.6
582010 11:00,165.9
582010 12:00,178.5
582010 13:00,189
582010 14:00,198
582010 15:00,204.2
582010 16:00,205.5
582010 17:00,205.7
582010 18:00,200.1
582010 19:00,185.6
582010 20:00,165.7
582010 21:00,158.3
582010 22:00,148.5
582010 23:00,130.9
592010 0:00,113
592010 1:00,97.2
592010 2:00,86.9
592010 3:00,80.7
592010 4:00,76.9
592010 5:00,75.9
592010 6:00,76.8
592010 7:00,78.3
592010 8:00,90.4
592010 9:00,104.9
592010 10:00,113.2
592010 11:00,112.2
592010 12:00,107.3
592010 13:00,107.3
592010 14:00,107.3
592010 15:00,108.1
592010 16:00,109.6
592010 17:00,111.6
592010 18:00,112.3
592010 19:00,110.4
592010 20:00,108.2
592010 21:00,117.1
592010 22:00,117.4
592010 23:00,105.1
5102010 0:00,92.4
5102010 1:00,82.3
5102010 2:00,78.1
5102010 3:00,76.6
5102010 4:00,77
5102010 5:00,80.6
5102010 6:00,92.2
5102010 7:00,112.4
5102010 8:00,115.9
5102010 9:00,110.8
5102010 10:00,109.5
5102010 11:00,105.6
5102010 12:00,105
5102010 13:00,104.7
5102010 14:00,104.3
5102010 15:00,104.6
5102010 16:00,106.7
5102010 17:00,109.6
5102010 18:00,111.8
5102010 19:00,113
5102010 20:00,115.1
5102010 21:00,127.1
5102010 22:00,122.4
5102010 23:00,108.9
5112010 0:00,94.3
5112010 1:00,84.8
5112010 2:00,81.2
5112010 3:00,79.9
5112010 4:00,80.3
5112010 5:00,83.6
5112010 6:00,94.7
5112010 7:00,113.2
5112010 8:00,117.7
5112010 9:00,112.6
5112010 10:00,110.2
5112010 11:00,107.8
5112010 12:00,106.9
5112010 13:00,104.4
5112010 14:00,103.7
5112010 15:00,103.6
5112010 16:00,104.7
5112010 17:00,109.7
5112010 18:00,114.5
5112010 19:00,115.6
5112010 20:00,119.1
5112010 21:00,127.3
5112010 22:00,122.5
5112010 23:00,108.3
5122010 0:00,94.8
5122010 1:00,84.5
5122010 2:00,80.5
5122010 3:00,78.5
5122010 4:00,78
5122010 5:00,80.5
5122010 6:00,89.3
5122010 7:00,104.4
5122010 8:00,109.1
5122010 9:00,108
5122010 10:00,112.6
5122010 11:00,118.4
5122010 12:00,125.7
5122010 13:00,133
5122010 14:00,141.1
5122010 15:00,150.1
5122010 16:00,156.4
5122010 17:00,166.3
5122010 18:00,171.5
5122010 19:00,169.1
5122010 20:00,163.7
5122010 21:00,165.5
5122010 22:00,158
5122010 23:00,138.6
5132010 0:00,118.6
5132010 1:00,104.3
5132010 2:00,96.5
5132010 3:00,91
5132010 4:00,88.5
5132010 5:00,88.3
5132010 6:00,93.8
5132010 7:00,108.2
5132010 8:00,112.9
5132010 9:00,109.2
5132010 10:00,109.7
5132010 11:00,109.5
5132010 12:00,109.5
5132010 13:00,107.6
5132010 14:00,108.2
5132010 15:00,106.7
5132010 16:00,108.4
5132010 17:00,110.8
5132010 18:00,111.9
5132010 19:00,114.2
5132010 20:00,116.3
5132010 21:00,125.7
5132010 22:00,123.7
5132010 23:00,110.2
5142010 0:00,96.5
5142010 1:00,85.9
5142010 2:00,80.9
5142010 3:00,78.6
5142010 4:00,77.7
5142010 5:00,79.8
5142010 6:00,87.8
5142010 7:00,102.5
5142010 8:00,111.9
5142010 9:00,112.9
5142010 10:00,118.9
5142010 11:00,126.7
5142010 12:00,138.4
5142010 13:00,149.5
5142010 14:00,162
5142010 15:00,175.1
5142010 16:00,186.4
5142010 17:00,196.8
5142010 18:00,201.9
5142010 19:00,198.6
5142010 20:00,185.2
5142010 21:00,182.8
5142010 22:00,176.2
5142010 23:00,159.7
5152010 0:00,141.7
5152010 1:00,123.9
5152010 2:00,112.8
5152010 3:00,104.7
5152010 4:00,99.3
5152010 5:00,96.9
5152010 6:00,97.2
5152010 7:00,98.5
5152010 8:00,112.9
5152010 9:00,132.1
5152010 10:00,150.1
5152010 11:00,164.7
5152010 12:00,178.5
5152010 13:00,189.8
5152010 14:00,200.8
5152010 15:00,210.1
5152010 16:00,216.1
5152010 17:00,219.2
5152010 18:00,217.4
5152010 19:00,206.6
5152010 20:00,189.8
5152010 21:00,181.4
5152010 22:00,171
5152010 23:00,151
5162010 0:00,130.8
5162010 1:00,113.5
5162010 2:00,102.3
5162010 3:00,95.1
5162010 4:00,91.1
5162010 5:00,88
5162010 6:00,87.7
5162010 7:00,87.6
5162010 8:00,98.1
5162010 9:00,114.4
5162010 10:00,128.4
5162010 11:00,133.1
5162010 12:00,135.9
5162010 13:00,142.6
5162010 14:00,152.6
5162010 15:00,162.3
5162010 16:00,168.4
5162010 17:00,171.7
5162010 18:00,170.1
5162010 19:00,160.1
5162010 20:00,151.3
5162010 21:00,152
5162010 22:00,143.6
5162010 23:00,125.2
5172010 0:00,107.2
5172010 1:00,93.2
5172010 2:00,86.1
5172010 3:00,82.8
5172010 4:00,81.2
5172010 5:00,83.1
5172010 6:00,89.7
5172010 7:00,102.9
5172010 8:00,108.8
5172010 9:00,109.1
5172010 10:00,112.4
5172010 11:00,114.2
5172010 12:00,115.1
5172010 13:00,115.9
5172010 14:00,117
5172010 15:00,116.6
5172010 16:00,116.1
5172010 17:00,119.3
5172010 18:00,124.7
5172010 19:00,130.9
5172010 20:00,131.5
5172010 21:00,134.6
5172010 22:00,127.5
5172010 23:00,114.4
5182010 0:00,101.5
5182010 1:00,91.6
5182010 2:00,86.3
5182010 3:00,83.1
5182010 4:00,82.3
5182010 5:00,84
5182010 6:00,92.1
5182010 7:00,107.2
5182010 8:00,113.1
5182010 9:00,111.7
5182010 10:00,112.7
5182010 11:00,112.8
5182010 12:00,113.8
5182010 13:00,113
5182010 14:00,114.1
5182010 15:00,112.6
5182010 16:00,113.5
5182010 17:00,115.1
5182010 18:00,118.7
5182010 19:00,122.5
5182010 20:00,124.2
5182010 21:00,129.9
5182010 22:00,124.2
5182010 23:00,111.2
5192010 0:00,96.3
5192010 1:00,86.6
5192010 2:00,81.5
5192010 3:00,79.1
5192010 4:00,78.1
5192010 5:00,80.1
5192010 6:00,88.4
5192010 7:00,104.4
5192010 8:00,109.2
5192010 9:00,105.6
5192010 10:00,106.7
5192010 11:00,107.6
5192010 12:00,108.5
5192010 13:00,107.6
5192010 14:00,108.3
5192010 15:00,110.4
5192010 16:00,114.5
5192010 17:00,119.2
5192010 18:00,122.6
5192010 19:00,124.2
5192010 20:00,122.8
5192010 21:00,128.6
5192010 22:00,127.2
5192010 23:00,113.5
5202010 0:00,97.9
5202010 1:00,86.3
5202010 2:00,80.9
5202010 3:00,78.1
5202010 4:00,76.9
5202010 5:00,79
5202010 6:00,86.6
5202010 7:00,102.7
5202010 8:00,108.8
5202010 9:00,108.1
5202010 10:00,110.3
5202010 11:00,111.5
5202010 12:00,117.7
5202010 13:00,121
5202010 14:00,127.1
5202010 15:00,133.5
5202010 16:00,139.5
5202010 17:00,148.6
5202010 18:00,152.9
5202010 19:00,150.9
5202010 20:00,143.4
5202010 21:00,143.7
5202010 22:00,139.9
5202010 23:00,122.7
5212010 0:00,104.7
5212010 1:00,90
5212010 2:00,82.7
5212010 3:00,79
5212010 4:00,77.3
5212010 5:00,78.8
5212010 6:00,85.1
5212010 7:00,99.5
5212010 8:00,106.7
5212010 9:00,108.7
5212010 10:00,114.7
5212010 11:00,121.5
5212010 12:00,129.5
5212010 13:00,137.3
5212010 14:00,145
5212010 15:00,154.1
5212010 16:00,160.7
5212010 17:00,168.4
